,Unnamed: 0,ID,flow_id,time,bytes,bytes_sum,dir,iat
5895,5895,2023-10-12 04:09:55US0.911926654,2023-10-12 04:09:55US,0.9119266540000001,587,25888,False,0.021518387999999944
5896,5896,2023-10-12 04:09:55US0.93980775,2023-10-12 04:09:55US,0.93980775,80,25968,True,0.0756451640000001
5897,5897,2023-10-12 04:09:55US0.940212646,2023-10-12 04:09:55US,0.940212646,24,25992,True,0.00040489599999993237
5898,5898,2023-10-12 04:09:55US0.844610501,2023-10-12 04:09:55US,0.8446105009999999,283,26275,True,-0.09560214499999996
5899,5899,2023-10-12 04:09:55US0.875516077,2023-10-12 04:09:55US,0.875516077,576,26851,False,-0.03641057699999994
5900,5900,2023-10-12 04:09:55US0.87815514,2023-10-12 04:09:55US,0.87815514,4948,31799,False,0.002639062999999941
5901,5901,2023-10-12 04:09:55US0.8993291,2023-10-12 04:09:55US,0.8993290999999999,587,32386,False,0.021173960000000047
5902,5902,2023-10-12 04:09:55US0.941934365,2023-10-12 04:09:55US,0.941934365,80,32466,True,0.09732386400000004
5903,5903,2023-10-12 04:09:55US0.942160875,2023-10-12 04:09:55US,0.942160875,24,32490,True,0.0002265099999999576
5904,5904,2023-10-12 04:09:55US0.868338993,2023-10-12 04:09:55US,0.868338993,283,32773,True,-0.07382188200000006
5905,5905,2023-10-12 04:09:55US0.927564259,2023-10-12 04:09:55US,0.9275642590000001,576,33349,False,0.028235158999999958
5906,5906,2023-10-12 04:09:55US0.929818374,2023-10-12 04:09:55US,0.9298183740000001,5535,38884,False,0.0022541150000000565
5907,5907,2023-10-12 04:09:55US0.951630616,2023-10-12 04:09:55US,0.951630616,80,38964,True,0.08329162300000004
5908,5908,2023-10-12 04:09:55US0.952163481,2023-10-12 04:09:55US,0.9521634809999999,24,38988,True,0.000532865000000049
6797,6797,2023-10-12 03:37:40US15.272812511,2023-10-12 03:37:40US,15.272812511,283,283,True,15.272812511
6798,6798,2023-10-12 03:37:40US15.305199025,2023-10-12 03:37:40US,15.305199025,576,859,False,15.305199025
6799,6799,2023-10-12 03:37:40US15.307874234,2023-10-12 03:37:40US,15.307874234000002,5535,6394,False,0.002675208999999512
6800,6800,2023-10-12 03:37:40US15.331107986,2023-10-12 03:37:40US,15.331107986,80,6474,True,0.058295474999999534
6801,6801,2023-10-12 03:37:40US15.33193158,2023-10-12 03:37:40US,15.33193158,24,6498,True,0.0008235939999998719
6802,6802,2023-10-12 03:37:40US15.273285949,2023-10-12 03:37:40US,15.273285949000002,283,6781,True,-0.0586456309999992
6803,6803,2023-10-12 03:37:40US15.305123504,2023-10-12 03:37:40US,15.305123504,576,7357,False,-0.0027507299999989247
6804,6804,2023-10-12 03:37:40US15.307797411,2023-10-12 03:37:40US,15.307797411,5535,12892,False,0.0026739069999983656
6805,6805,2023-10-12 03:37:40US15.332549965,2023-10-12 03:37:40US,15.332549965,80,12972,True,0.0592640160000002
6806,6806,2023-10-12 03:37:40US15.332835538,2023-10-12 03:37:40US,15.332835538,24,12996,True,0.00028557299999931734
6807,6807,2023-10-12 03:37:40US15.271986053,2023-10-12 03:37:40US,15.271986053,283,13279,True,-0.06084948500000033
6808,6808,2023-10-12 03:37:40US15.294646732,2023-10-12 03:37:40US,15.294646732,576,13855,False,-0.013150678999998888
6809,6809,2023-10-12 03:37:40US15.300676941,2023-10-12 03:37:40US,15.300676940999999,5535,19390,False,0.006030209000000397
6810,6810,2023-10-12 03:37:40US15.336207882,2023-10-12 03:37:40US,15.336207882,80,19470,True,0.06422182900000095
6811,6811,2023-10-12 03:37:40US15.33649283,2023-10-12 03:37:40US,15.33649283,24,19494,True,0.0002849479999991189
6812,6812,2023-10-12 03:37:40US15.370551896,2023-10-12 03:37:40US,15.370551895999998,283,19777,True,0.03405906600000108
6813,6813,2023-10-12 03:37:40US15.395734555,2023-10-12 03:37:40US,15.395734555,576,20353,False,0.0950576139999999
6814,6814,2023-10-12 03:37:40US15.398932576,2023-10-12 03:37:40US,15.398932575999998,5535,25888,False,0.0031980209999993288
6815,6815,2023-10-12 03:37:40US15.422876797,2023-10-12 03:37:40US,15.422876797,80,25968,True,0.052324901000000416
6816,6816,2023-10-12 03:37:40US15.42339586,2023-10-12 03:37:40US,15.42339586,24,25992,True,0.0005190629999987094
6817,6817,2023-10-12 03:37:40US15.368424604,2023-10-12 03:37:40US,15.368424604000001,283,26275,True,-0.05497125599999997
6818,6818,2023-10-12 03:37:40US15.406961743,2023-10-12 03:37:40US,15.406961743,576,26851,False,0.008029167000000116
6819,6819,2023-10-12 03:37:40US15.409642994,2023-10-12 03:37:40US,15.409642994,5535,32386,False,0.002681251000000273
6820,6820,2023-10-12 03:37:40US15.428484402,2023-10-12 03:37:40US,15.428484402,80,32466,True,0.06005979800000105
6821,6821,2023-10-12 03:37:40US15.428735808,2023-10-12 03:37:40US,15.428735807999999,24,32490,True,0.0002514060000002871
6822,6822,2023-10-12 03:37:40US15.370507157,2023-10-12 03:37:40US,15.370507157,283,32773,True,-0.0582286510000003
6823,6823,2023-10-12 03:37:40US15.406939139,2023-10-12 03:37:40US,15.406939139,576,33349,False,-0.0027038550000000328
6824,6824,2023-10-12 03:37:40US15.409610442,2023-10-12 03:37:40US,15.409610442,5535,38884,False,0.002671302999999625
6825,6825,2023-10-12 03:37:40US15.429439246,2023-10-12 03:37:40US,15.429439246,80,38964,True,0.05893208899999891
6826,6826,2023-10-12 03:37:40US15.429669767,2023-10-12 03:37:40US,15.429669767,24,38988,True,0.00023052100000064965
7350,7350,2023-10-12 03:39:35US15.303449389,2023-10-12 03:39:35US,15.303449389,283,283,True,15.303449389
7351,7351,2023-10-12 03:39:35US15.342647712,2023-10-12 03:39:35US,15.342647712,576,859,False,15.342647712
7352,7352,2023-10-12 03:39:35US15.345501594,2023-10-12 03:39:35US,15.345501594000002,3520,4379,False,0.002853882000000141
7353,7353,2023-10-12 03:39:35US15.350207527,2023-10-12 03:39:35US,15.350207527,1368,5747,False,0.0047059330000003285
7354,7354,2023-10-12 03:39:35US15.378454272,2023-10-12 03:39:35US,15.378454272,647,6394,False,0.028246745000000576
7355,7355,2023-10-12 03:39:35US15.387567227,2023-10-12 03:39:35US,15.387567227,80,6474,True,0.08411783799999918
7356,7356,2023-10-12 03:39:35US15.387762418,2023-10-12 03:39:35US,15.387762418,24,6498,True,0.00019519099999953934
7894,7894,2023-10-12 03:44:17US15.252099748,2023-10-12 03:44:17US,15.252099748,283,283,True,15.252099748
7895,7895,2023-10-12 03:44:17US15.283140793,2023-10-12 03:44:17US,15.283140793,576,859,False,15.283140793
7896,7896,2023-10-12 03:44:17US15.28508772,2023-10-12 03:44:17US,15.28508772,2320,3179,False,0.0019469270000005425
7897,7897,2023-10-12 03:44:17US15.286336002,2023-10-12 03:44:17US,15.286336002,2648,5827,False,0.0012482820000006
7898,7898,2023-10-12 03:44:17US15.311862619,2023-10-12 03:44:17US,15.311862619000001,567,6394,False,0.025526616999998808
7899,7899,2023-10-12 03:44:17US15.328023298,2023-10-12 03:44:17US,15.328023298,80,6474,True,0.07592355000000063
7900,7900,2023-10-12 03:44:17US15.328771006,2023-10-12 03:44:17US,15.328771005999998,24,6498,True,0.0007477080000004577
7901,7901,2023-10-12 03:44:17US0.679272187,2023-10-12 03:44:17US,0.679272187,281,281,True,0.679272187
7902,7902,2023-10-12 03:44:17US0.752428021,2023-10-12 03:44:17US,0.752428021,576,857,False,0.752428021
7903,7903,2023-10-12 03:44:17US0.760345,2023-10-12 03:44:17US,0.7603449999999999,6196,7053,False,0.007916979000000102
7904,7904,2023-10-12 03:44:17US0.77340125,2023-10-12 03:44:17US,0.77340125,64,7117,True,0.094129063
7905,7905,2023-10-12 03:44:17US0.773850469,2023-10-12 03:44:17US,0.7738504690000001,24,7141,True,0.0004492189999999452
7906,7906,2023-10-12 03:44:17US0.681274792,2023-10-12 03:44:17US,0.6812747920000001,281,7422,True,-0.09257567700000002
7907,7907,2023-10-12 03:44:17US0.773640573,2023-10-12 03:44:17US,0.773640573,576,7998,False,0.01329557299999995
7908,7908,2023-10-12 03:44:17US0.775438437,2023-10-12 03:44:17US,0.775438437,6196,14194,False,0.0017978640000000379
7909,7909,2023-10-12 03:44:17US0.785311302,2023-10-12 03:44:17US,0.785311302,64,14258,True,0.10403651000000004
7910,7910,2023-10-12 03:44:17US0.7859175,2023-10-12 03:44:17US,0.7859175,24,14282,True,0.0006061980000000577
7911,7911,2023-10-12 03:44:17US0.681215885,2023-10-12 03:44:17US,0.681215885,281,14563,True,-0.10470161500000008
7912,7912,2023-10-12 03:44:17US0.773984531,2023-10-12 03:44:17US,0.773984531,576,15139,False,-0.0014539060000000605
7913,7913,2023-10-12 03:44:17US0.77703651,2023-10-12 03:44:17US,0.77703651,6196,21335,False,0.0030519789999999825
7914,7914,2023-10-12 03:44:17US0.78805401,2023-10-12 03:44:17US,0.78805401,64,21399,True,0.106838125
7915,7915,2023-10-12 03:44:17US0.788451614,2023-10-12 03:44:17US,0.7884516140000001,24,21423,True,0.0003976039999999959
7916,7916,2023-10-12 03:44:17US0.850768854,2023-10-12 03:44:17US,0.850768854,281,21704,True,0.06231724000000005
7917,7917,2023-10-12 03:44:17US0.93073776,2023-10-12 03:44:17US,0.93073776,576,22280,False,0.15370125
7918,7918,2023-10-12 03:44:17US0.932297969,2023-10-12 03:44:17US,0.9322979690000001,6195,28475,False,0.0015602089999999789
7919,7919,2023-10-12 03:44:17US0.9405375,2023-10-12 03:44:17US,0.9405375,64,28539,True,0.08976864600000001
7920,7920,2023-10-12 03:44:17US0.940951146,2023-10-12 03:44:17US,0.940951146,24,28563,True,0.00041364599999993423
7921,7921,2023-10-12 03:44:17US0.852430885,2023-10-12 03:44:17US,0.852430885,281,28844,True,-0.08852026099999999
7922,7922,2023-10-12 03:44:17US0.940822969,2023-10-12 03:44:17US,0.9408229690000001,576,29420,False,0.008525000000000005
7923,7923,2023-10-12 03:44:17US0.94211401,2023-10-12 03:44:17US,0.94211401,6196,35616,False,0.0012910409999999928
